id;title;author;gender;year-birth;year-death;year-worldcat;year-ref;language;translation;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG22972;Rollo in Holland;Abbott, Jacob;;1803.0;1879.0;1853.0;1853;['en'];;19;{'Netherlands -- Juvenile fiction'};Jacob+Abbott;Rollo+Holland;https://www.worldcat.org/search?q=Jacob+Abbott+Rollo+Holland&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4590;After the Storm;Arthur, T. S. (Timothy Shay);;1809.0;1885.0;2012.0;1857;['en'];;12;{'American fiction -- 19th century'};Arthur;After+Storm;https://www.worldcat.org/search?q=Arthur+After+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38995;The Sheep and Lamb;Miller, Thomas;;1807.0;1874.0;2014.0;1850;['en'];;14;{'Pets -- Juvenile fiction', 'Slaughtering and slaughter-houses -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Benevolence -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Sheep -- Juvenile fiction', 'Ducks -- Juvenile fiction'};Thomas+Miller;Sheep+Lamb;https://www.worldcat.org/search?q=Thomas+Miller+Sheep+Lamb&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43111;The Personal History of David Copperfield;Dickens, Charles;;1812.0;1870.0;1850.0;1850;['en'];;78;{'Autobiographical fiction', 'Boys -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'Orphans -- Fiction', 'England -- Fiction', 'Stepfathers -- Fiction', 'Child labor -- Fiction'};Charles+Dickens;Personal+History;https://www.worldcat.org/search?q=Charles+Dickens+Personal+History&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12397;The Star-Chamber: An Historical Romance, Volume 2;Ainsworth, William Harrison;;1805.0;1882.0;1800.0;1854;['en'];;8;{'Great Britain -- History -- James I, 1603-1625 -- Fiction'};William+Ainsworth;Star+Chamber;https://www.worldcat.org/search?q=William+Ainsworth+Star+Chamber&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3670;Peg Woffington;Reade, Charles;;1814.0;1884.0;1800.0;1859;['en'];;17;{'Biographical fiction', 'Actresses -- Fiction', 'Great Britain -- History -- 18th century -- Fiction', 'Woffington, Margaret, -1760 -- Fiction'};Charles+Reade;Woffington;https://www.worldcat.org/search?q=Charles+Reade+Woffington&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41564;Mabel: A Novel. Vol. 1 (of 3);Newby, C. J., Mrs.;;;;1854.0;1854;['en'];;13;{'Fiction'};Mrs+Newby;Mabel+Novel;https://www.worldcat.org/search?q=Mrs+Newby+Mabel+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37268;Hot corn: Life Scenes in New York Illustrated;Robinson, Solon;;1803.0;1880.0;1853.0;1853;['en'];;45;{'Temperance -- Fiction', 'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction'};Solon+Robinson;corn+Life;https://www.worldcat.org/search?q=Solon+Robinson+corn+Life&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64139;Memoirs of a country doll. Written by herself;Curtis, Mary;;1840.0;;1853.0;1853;['en'];;7;{'Dolls -- Juvenile fiction', 'England -- Juvenile fiction'};Mary+Curtis;Memoirs+country;https://www.worldcat.org/search?q=Mary+Curtis+Memoirs+country&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4235;"Dynevor Terrace; Or, The Clue of Life — Volume 1";Yonge, Charlotte M. (Charlotte Mary);;1823.0;1901.0;1857.0;1857;['en'];;12;{'Cousins -- Fiction', 'Upper class -- England -- Fiction', 'English fiction -- 19th century', 'Domestic fiction'};Charlotte+Yonge;Dynevor+Terrace;https://www.worldcat.org/search?q=Charlotte+Yonge+Dynevor+Terrace&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34104;Four Phases of Love;Heyse, Paul;;1830.0;1914.0;1857.0;1857;['en'];;21;{'German fiction -- Translations into English'};Paul+Heyse;Four+Phases;https://www.worldcat.org/search?q=Paul+Heyse+Four+Phases&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6357;"Snowflakes and Sunbeams; Or, The Young Fur-traders: A Tale of the Far North";Ballantyne, R. M. (Robert Michael);;1825.0;1894.0;1856.0;1856;['en'];;42;{'Indians of North America -- Juvenile fiction', 'Northwest, Canadian -- Juvenile fiction', 'Fur traders -- Juvenile fiction'};Ballantyne;Snowflakes+Sunbeams;https://www.worldcat.org/search?q=Ballantyne+Snowflakes+Sunbeams&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23989;Caleb in the Country;Abbott, Jacob;;1803.0;1879.0;1800.0;1851;['en'];;15;{'Country life -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Grandmothers -- Juvenile fiction'};Jacob+Abbott;Caleb+Country;https://www.worldcat.org/search?q=Jacob+Abbott+Caleb+Country&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11105;Jack Mason, the Old Sailor;Woodworth, Francis C. (Francis Channing);;1812.0;1859.0;1850.0;1850;['en'];;8;"{'Egypt -- Juvenile fiction', 'Whaling -- Juvenile fiction', 'Arctic regions -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', ""Children's stories"", 'Indians of North America -- Juvenile fiction', 'Sailors -- Juvenile fiction'}";Francis+Woodworth;Jack+Mason;https://www.worldcat.org/search?q=Francis+Woodworth+Jack+Mason&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33468;Roland Cashel, Volume I (of II);Lever, Charles James;;1806.0;1872.0;1850.0;1850;['en'];;56;{'Fiction'};Charles+Lever;Roland+Cashel;https://www.worldcat.org/search?q=Charles+Lever+Roland+Cashel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6146;Narrative and Miscellaneous Papers — Volume 1;De Quincey, Thomas;;1785.0;1859.0;1851.0;1851;['en'];;6;{'English essays', 'English fiction'};Thomas+Quincey;Narrative+Miscellaneous;https://www.worldcat.org/search?q=Thomas+Quincey+Narrative+Miscellaneous&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51829;The Old Chelsea Bun-House: A Tale of the Last Century;Manning, Anne;;1807.0;1879.0;2004.0;1853;['en'];;10;{'England -- Social life and customs -- 18th century -- Fiction'};Anne+Manning;Chelsea+House;https://www.worldcat.org/search?q=Anne+Manning+Chelsea+House&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63445;Indiana;Sand, George;;1804.0;1876.0;2006.0;1850;['en'];;103;{'France -- Fiction', 'Man-woman relationships -- Fiction', 'Women -- France -- Fiction', 'Marriage -- Fiction'};George+Sand;Indiana;https://www.worldcat.org/search?q=George+Sand+Indiana&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5191;The Case of Summerfield;Rhodes, W. H. (William Henry);;1822.0;1876.0;1999.0;1859;['en'];;29;{'Science fiction'};Rhodes;Case+Summerfield;https://www.worldcat.org/search?q=Rhodes+Case+Summerfield&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20741;The Adventures of a Dog, and a Good Dog Too;Elwes, Alfred;;;1888.0;1854.0;1854;['en'];;23;{'Courage -- Juvenile fiction', 'Honesty -- Juvenile fiction', 'Wit and humor, Juvenile', 'Animal welfare -- Juvenile fiction', 'Dogs -- Juvenile fiction'};Alfred+Elwes;Adventures+Good;https://www.worldcat.org/search?q=Alfred+Elwes+Adventures+Good&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32513;The Third Little Pet Book, with the Tale of Mop and Frisk;Fanny, Aunt;;1822.0;1894.0;1759.0;1868;['en'];;6;{'Readers', 'Children -- Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Animal welfare -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction'};Aunt+Fanny;Third+Little;https://www.worldcat.org/search?q=Aunt+Fanny+Third+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42200;The Shadow of Ashlydyat;Wood, Henry, Mrs.;;1814.0;1887.0;1863.0;1863;['en'];;25;{'England -- Social life and customs -- 19th century -- Fiction'};Henry+Wood;Shadow+Ashlydyat;https://www.worldcat.org/search?q=Henry+Wood+Shadow+Ashlydyat&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3476;Henry VIII and His Court: A Historical Novel;Mühlbach, L. (Luise);;1814.0;1873.0;1864.0;1864;['en'];;73;{'Courts and courtiers -- Fiction', 'Henry VIII, King of England, 1491-1547 -- Fiction', 'Catharine Parr, Queen, consort of Henry VIII, King of England, 1512-1548 -- Fiction'};Mühlbach;Henry+VIII;https://www.worldcat.org/search?q=Mühlbach+Henry+VIII&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG26620;Minnie's Pet Horse;Leslie, Madeline;;1815.0;1893.0;1863.0;1863;['en'];;13;{'Shetland pony -- Juvenile fiction', 'Horses -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Pets -- Social aspects -- Juvenile fiction', 'Children and animals -- Juvenile fiction', 'Natural history -- Juvenile fiction'};Madeline+Leslie;Minnie+Horse;https://www.worldcat.org/search?q=Madeline+Leslie+Minnie+Horse&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21239;"The Cliff Climbers: A Sequel to ""The Plant Hunters""";Reid, Mayne;;1818.0;1883.0;1864.0;1864;['en'];;33;{'Brothers -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Survival skills -- Juvenile fiction', 'Himalaya Mountains -- Juvenile fiction', 'Botanists -- Juvenile fiction', 'Hunting -- Juvenile fiction', 'East Indians -- Juvenile fiction'};Mayne+Reid;Cliff+Climbers;https://www.worldcat.org/search?q=Mayne+Reid+Cliff+Climbers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG27537;"Sentimental Education; Or, The History of a Young Man. Volume 2";Flaubert, Gustave;;1821.0;1880.0;1904.0;1860;['en'];1.0;76;{'France -- History -- February Revolution, 1848 -- Fiction', 'Young men -- Fiction', 'Paris (France) -- Fiction', 'Paris (France) -- History -- June Days, 1848 -- Fiction', 'Unrequited love -- Fiction', 'Married women -- Fiction'};Gustave+Flaubert;Sentimental+Education;https://www.worldcat.org/search?q=Gustave+Flaubert+Sentimental+Education&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23190;"Mary Liddiard; Or, The Missionary's Daughter";Kingston, William Henry Giles;;1814.0;1880.0;1865.0;1865;['en'];;9;{'Children of missionaries -- Juvenile fiction', 'Oceania -- Juvenile fiction', 'Missionaries -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Christian life -- Juvenile fiction'};William+Kingston;Mary+Liddiard;https://www.worldcat.org/search?q=William+Kingston+Mary+Liddiard&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17780;Scenes of Clerical Life;Eliot, George;;1819.0;1880.0;1800.0;1860;['en'];;171;{'Clergy -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'};George+Eliot;Scenes+Clerical;https://www.worldcat.org/search?q=George+Eliot+Scenes+Clerical&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG170;The Haunted Hotel: A Mystery of Modern Venice;Collins, Wilkie;;1824.0;1889.0;1900.0;1866;['en'];;1568;{'Venice (Italy) -- Fiction', 'Detective and mystery stories', 'Hotels -- Fiction'};Wilkie+Collins;Haunted+Hotel;https://www.worldcat.org/search?q=Wilkie+Collins+Haunted+Hotel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36603;The Yellow Chief;Reid, Mayne;;1818.0;1883.0;1800.0;1860;['en'];;14;{'Vicksburg (Miss.) -- Fiction', 'Wagon trains -- Fiction', 'South Platte River Valley (Colo. and Neb.) -- Fiction', 'Indians of North America -- Fiction', 'California -- Fiction'};Mayne+Reid;Yellow+Chief;https://www.worldcat.org/search?q=Mayne+Reid+Yellow+Chief&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG45402;The Insurgent Chief;Aimard, Gustave;;1818.0;1883.0;1800.0;1860;['en'];;29;{'Fiction'};Gustave+Aimard;Insurgent+Chief;https://www.worldcat.org/search?q=Gustave+Aimard+Insurgent+Chief&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31391;An Isle in the Water;Tynan, Katharine;;1861.0;1931.0;1864.0;1864;['en'];;22;{'Ireland -- Fiction', 'Short stories, Irish'};Katharine+Tynan;Isle+Water;https://www.worldcat.org/search?q=Katharine+Tynan+Isle+Water&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1900;Typee: A Romance of the South Seas;Melville, Herman;;1819.0;1891.0;1892.0;1865;['en'];;382;{'Indigenous peoples -- Fiction', 'Sailors -- Fiction', 'Adventure stories', 'Marquesas Islands (French Polynesia) -- Fiction'};Herman+Melville;Typee+Romance;https://www.worldcat.org/search?q=Herman+Melville+Typee+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48641;Monsieur Lecoq, v. 2;Gaboriau, Emile;;1832.0;1873.0;1869.0;1869;['en'];;34;{'Detective and mystery stories', 'French fiction -- Translations into English'};Emile+Gaboriau;Monsieur+Lecoq;https://www.worldcat.org/search?q=Emile+Gaboriau+Monsieur+Lecoq&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35705;The Spanish Cavalier: A Story of Seville;A. L. O. E.;;1821.0;1893.0;1900.0;1867;['en'];;32;{'Seville (Spain) -- Fiction'};;Spanish+Cavalier;https://www.worldcat.org/search?q=+Spanish+Cavalier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53581;Flora;A. L. O. E.;;1821.0;1893.0;2011.0;1867;['en'];;22;{'Pride and vanity -- Juvenile fiction', 'Self-deception -- Juvenile fiction', 'Christian life -- Juvenile fiction'};;Flora;https://www.worldcat.org/search?q=+Flora&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2486;Queer Little Folks;Stowe, Harriet Beecher;;1811.0;1896.0;1867.0;1867;['en'];;41;{'Animals -- Fiction', 'Animals -- Anecdotes'};Harriet+Stowe;Queer+Little;https://www.worldcat.org/search?q=Harriet+Stowe+Queer+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG24020;Romola;Eliot, George;;1819.0;1880.0;1863.0;1863;['en'];;219;{'Self-sacrifice -- Fiction', 'Women -- Italy -- Florence -- Fiction', 'Psychological fiction', 'Savonarola, Girolamo, 1452-1498 -- Fiction', 'Domestic fiction', 'Historical fiction', 'Greeks -- Italy -- Florence -- Fiction', 'Florence (Italy) -- Fiction', 'Married women -- Fiction'};George+Eliot;Romola;https://www.worldcat.org/search?q=George+Eliot+Romola&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8424;"Mohun; Or, the Last Days of Lee and His Paladins.: Final Memoirs of a Staff Officer Serving in Virginia. from the Mss. of Colonel Surry, of Eagle's Nest.";Cooke, John Esten;;1830.0;1886.0;1869.0;1869;['en'];;21;{'War stories', 'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Virginia -- History -- Civil War, 1861-1865 -- Fiction'};John+Cooke;Mohun+Last;https://www.worldcat.org/search?q=John+Cooke+Mohun+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28006;The Perpetual Curate;Oliphant, Mrs. (Margaret);;1828.0;1897.0;1864.0;1864;['en'];;28;{'Clergy -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'};Mrs+Oliphant;Perpetual+Curate;https://www.worldcat.org/search?q=Mrs+Oliphant+Perpetual+Curate&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53874;Under the Red Dragon: A Novel;Grant, James;;1822.0;1887.0;2008.0;1864;['en'];;23;{'Crimean War, 1853-1856 -- Fiction'};James+Grant;Under+Dragon;https://www.worldcat.org/search?q=James+Grant+Under+Dragon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG600;Notes from the Underground;Dostoyevsky, Fyodor;;1821.0;1881.0;1960.0;1861;['en'];;4661;{'Russia -- History -- 1801-1917 -- Fiction', 'Russia -- Officials and employees -- Fiction', 'Political fiction'};Fyodor+Dostoyevsky;Notes+from;https://www.worldcat.org/search?q=Fyodor+Dostoyevsky+Notes+from&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2466;Virgin Soil;Turgenev, Ivan Sergeevich;;1818.0;1883.0;1894.0;1860;['en'];1.0;118;{'Russia -- Politics and government -- 1801-1917 -- Fiction', 'Country homes -- Fiction', 'Russia -- Social life and customs -- Fiction', 'Revolutionaries -- Russia -- Fiction'};Ivan+Turgenev;Virgin+Soil;https://www.worldcat.org/search?q=Ivan+Turgenev+Virgin+Soil&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4224;Mr. Hogarth's Will;Spence, Catherine Helen;;1825.0;1910.0;1865.0;1865;['en'];;16;{'Scotland -- Fiction', 'Sisters -- Fiction', 'Australia -- Fiction', 'Inheritance and succession -- Fiction'};Catherine+Spence;Hogarth+Will;https://www.worldcat.org/search?q=Catherine+Spence+Hogarth+Will&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41418;"Contraband; Or, A Losing Hazard";Whyte-Melville, G. J. (George John);;1821.0;1878.0;1800.0;1860;['en'];;8;{'England -- Social life and customs -- 19th century -- Fiction'};Melville+Whyte;Contraband+Losing;https://www.worldcat.org/search?q=Melville+Whyte+Contraband+Losing&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG45108;P. T. Barnum's Menagerie;Barnum, P. T. (Phineas Taylor);;1810.0;1891.0;1860.0;1860;['en'];;36;{'Animals -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Circus -- Juvenile fiction'};Barnum;Barnum+Menagerie;https://www.worldcat.org/search?q=Barnum+Barnum+Menagerie&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52113;Fifteen Days: An Extract from Edward Colvil's Journal;Putnam, Mary Lowell;;1810.0;1898.0;1982.0;1864;['en'];;3;{'Diary fiction', 'Slavery -- United States -- Fiction'};Mary+Putnam;Fifteen+Days;https://www.worldcat.org/search?q=Mary+Putnam+Fifteen+Days&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42946;"Live Toys; Or, Anecdotes of Our Four-Legged and Other Pets";Davenport, Emma;;;;1862.0;1862;['en'];;12;"{""Children's stories"", 'Pets -- Juvenile fiction', 'Human-animal relationships -- Juvenile fiction'}";Emma+Davenport;Live+Toys;https://www.worldcat.org/search?q=Emma+Davenport+Live+Toys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2197;The Gambler;Dostoyevsky, Fyodor;;1821.0;1881.0;2010.0;1861;['en'];;537;{'Russians -- Germany -- Fiction', 'Gamblers -- Fiction', 'Psychological fiction', 'Chance -- Fiction', 'Gambling -- Fiction', 'Families -- Fiction'};Fyodor+Dostoyevsky;Gambler;https://www.worldcat.org/search?q=Fyodor+Dostoyevsky+Gambler&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64788;"The Secret Dispatch; or, The Adventures of Captain Balgonie";Grant, James;;1822.0;1887.0;2009.0;1864;['en'];;15;{'Russia -- History -- 1801-1917 -- Fiction'};James+Grant;Secret+Dispatch;https://www.worldcat.org/search?q=James+Grant+Secret+Dispatch&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG18687;Daisy;Warner, Susan;;1819.0;1885.0;1800.0;1862;['en'];;9;{'Cousins -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Bildungsromans', 'Governesses -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Christian life -- Juvenile fiction'};Susan+Warner;Daisy;https://www.worldcat.org/search?q=Susan+Warner+Daisy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1651;The Mystery of Orcival;Gaboriau, Emile;;1832.0;1873.0;1887.0;1862;['en'];;54;{'Detective and mystery stories', 'Fiction'};Emile+Gaboriau;Mystery+Orcival;https://www.worldcat.org/search?q=Emile+Gaboriau+Mystery+Orcival&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG26953;"Jessie Carlton: The Story of a Girl who Fought with Little Impulse, the; Wizard, and Conquered Him";Wise, Daniel;;1813.0;1898.0;1862.0;1862;['en'];;9;{'Children -- Conduct of life -- Juvenile fiction'};Daniel+Wise;Jessie+Carlton;https://www.worldcat.org/search?q=Daniel+Wise+Jessie+Carlton&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38922;Pine Needles;Warner, Susan;;1819.0;1885.0;1800.0;1862;['en'];;12;{'Families -- Juvenile fiction', 'Church history -- Primitive and early church, ca. 30-600 -- Juvenile fiction'};Susan+Warner;Pine+Needles;https://www.worldcat.org/search?q=Susan+Warner+Pine+Needles&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23056;The Rendezvous: 1907;Turgenev, Ivan Sergeevich;;1818.0;1883.0;1907.0;1860;['en'];1.0;19;{'Short stories', 'Russia -- Social life and customs -- Fiction'};Ivan+Turgenev;Rendezvous+1907;https://www.worldcat.org/search?q=Ivan+Turgenev+Rendezvous+1907&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14280;Holidays at Roselands: A Sequel to Elsie Dinsmore;Finley, Martha;;1828.0;1909.0;1868.0;1868;['en'];;42;{'Religious fiction', 'Fathers and daughters -- Juvenile fiction', 'Southern States -- History -- 19th century -- Juvenile fiction', 'Domestic fiction', 'Family life -- Southern States -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Dinsmore, Elsie (Fictitious character) -- Juvenile fiction'};Martha+Finley;Holidays+Roselands;https://www.worldcat.org/search?q=Martha+Finley+Holidays+Roselands&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4430;Evan Harrington — Volume 4;Meredith, George;;1828.0;1909.0;1861.0;1861;['en'];;0;{'English fiction -- 19th century', 'Tailors -- Fiction'};George+Meredith;Evan+Harrington;https://www.worldcat.org/search?q=George+Meredith+Evan+Harrington&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG27949;Daisy;Warner, Susan;;1819.0;1885.0;1800.0;1862;['en'];;11;{'Cousins -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Governesses -- Juvenile fiction', 'Bildungsromans', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Christian life -- Juvenile fiction'};Susan+Warner;Daisy;https://www.worldcat.org/search?q=Susan+Warner+Daisy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1419;Mugby Junction;Dickens, Charles;;1812.0;1870.0;1867.0;1867;['en'];;22;{'Railroad stations -- England -- London -- Fiction', 'Psychological fiction'};Charles+Dickens;Mugby+Junction;https://www.worldcat.org/search?q=Charles+Dickens+Mugby+Junction&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8552;The Seaboard Parish Volume 2;MacDonald, George;;1824.0;1905.0;1868.0;1868;['en'];;11;{'Christian fiction', 'Neighborhoods -- Scotland -- Fiction'};George+MacDonald;Seaboard+Parish;https://www.worldcat.org/search?q=George+MacDonald+Seaboard+Parish&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63205;A Boy's Trip Across the Plains;Preston, Laura;;1846.0;;1868.0;1868;['en'];;12;{'Animals -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction', 'West (U.S.) -- Description and travel -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Wilderness survival -- Juvenile fiction', 'Wagon trains -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Outdoor life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Adventure stories'};Laura+Preston;Trip+Across;https://www.worldcat.org/search?q=Laura+Preston+Trip+Across&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14687;Christian's Mistake;Craik, Dinah Maria Mulock;;1826.0;1887.0;1865.0;1865;['en'];;8;{'Fiction'};Dinah+Craik;Christian+Mistake;https://www.worldcat.org/search?q=Dinah+Craik+Christian+Mistake&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16853;Fern's Hollow;Stretton, Hesba;;1832.0;1911.0;1865.0;1865;['en'];;15;{'Christian life -- Fiction', 'Brothers and sisters -- Fiction', 'Orphans -- Fiction', 'Inheritance and succession -- Fiction'};Hesba+Stretton;Fern+Hollow;https://www.worldcat.org/search?q=Hesba+Stretton+Fern+Hollow&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16574;The Twins: A Domestic Novel;Tupper, Martin Farquhar;;1810.0;1889.0;1771.0;1860;['en'];;10;{'Fiction'};Martin+Tupper;Twins+Domestic;https://www.worldcat.org/search?q=Martin+Tupper+Twins+Domestic&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29596;Funny Big Socks: Being the Fifth Book of the Series;Barrow, Sarah L.;;;;1862.0;1862;['en'];;18;"{'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction'}";Sarah+Barrow;Funny+Socks;https://www.worldcat.org/search?q=Sarah+Barrow+Funny+Socks&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3411;The Stokesley Secret;Yonge, Charlotte M. (Charlotte Mary);;1823.0;1901.0;1861.0;1861;['en'];;44;{'Family -- Juvenile fiction'};Charlotte+Yonge;Stokesley+Secret;https://www.worldcat.org/search?q=Charlotte+Yonge+Stokesley+Secret&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64999;"The Golden Harpoon; Or, Lost Among the Floes: A Story of the Whaling Grounds";Starbuck, Roger;;1837.0;;1865.0;1865;['en'];;9;{'Mutiny -- Fiction', 'Dime novels', 'Sailors -- Fiction', 'Sea stories', 'Women -- Fiction', 'Whaling ships -- Fiction'};Roger+Starbuck;Golden+Harpoon;https://www.worldcat.org/search?q=Roger+Starbuck+Golden+Harpoon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
